 j EnclosedM[g] Rad[cm] Vel[cm/s] Den[g/cc] X_H X_He
6351  0.8653678353E+34  0.1386823782E+14 -0.4594903446E+04  0.3456635568E-06  0.5933254450E+00  0.3866232757E+00
6352  0.8654505286E+34  0.1386922780E+14 -0.4597651195E+04  0.3455895335E-06  0.5933254450E+00  0.3866232757E+00
6353  0.8655332051E+34  0.1387021765E+14 -0.4600396897E+04  0.3455155412E-06  0.5933254450E+00  0.3866232757E+00
6354  0.8656158646E+34  0.1387120737E+14 -0.4603140572E+04  0.3454415798E-06  0.5933254450E+00  0.3866232757E+00
6355  0.8656985073E+34  0.1387219695E+14 -0.4605882205E+04  0.3453676493E-06  0.5933254450E+00  0.3866232757E+00
6356  0.8657811331E+34  0.1387318641E+14 -0.4608621828E+04  0.3452937498E-06  0.5933254450E+00  0.3866232757E+00
6357  0.8658637421E+34  0.1387417573E+14 -0.4611359427E+04  0.3452198812E-06  0.5933254450E+00  0.3866232757E+00
6358  0.8659463341E+34  0.1387516492E+14 -0.4614094991E+04  0.3451460434E-06  0.5933254450E+00  0.3866232757E+00
6359  0.8660289092E+34  0.1387615398E+14 -0.4616828543E+04  0.3450722366E-06  0.5933254450E+00  0.3866232757E+00
6360  0.8661114675E+34  0.1387714291E+14 -0.4619560077E+04  0.3449984606E-06  0.5933254450E+00  0.3866232757E+00
6361  0.8661940089E+34  0.1387813170E+14 -0.4622289578E+04  0.3449247155E-06  0.5933254450E+00  0.3866232757E+00
6362  0.8662765334E+34  0.1387912037E+14 -0.4625017069E+04  0.3448510012E-06  0.5933254450E+00  0.3866232757E+00
6363  0.8663590410E+34  0.1388010890E+14 -0.4627742550E+04  0.3447773178E-06  0.5933254450E+00  0.3866232757E+00
6364  0.8664415317E+34  0.1388109730E+14 -0.4630466009E+04  0.3447036651E-06  0.5933254450E+00  0.3866232757E+00
6365  0.8665240056E+34  0.1388208557E+14 -0.4633187473E+04  0.3446300433E-06  0.5933254450E+00  0.3866232757E+00
6366  0.8666064626E+34  0.1388307370E+14 -0.4635906930E+04  0.3445564523E-06  0.5933254450E+00  0.3866232757E+00
6367  0.8666889026E+34  0.1388406171E+14 -0.4638624347E+04  0.3444828920E-06  0.5933254450E+00  0.3866232757E+00
6368  0.8667713258E+34  0.1388504958E+14 -0.4641339707E+04  0.3444093625E-06  0.5933254450E+00  0.3866232757E+00
6369  0.8668537321E+34  0.1388603732E+14 -0.4644053192E+04  0.3443358637E-06  0.5933254450E+00  0.3866232757E+00
6370  0.8669361216E+34  0.1388702493E+14 -0.4646765255E+04  0.3442623958E-06  0.5933254450E+00  0.3866232757E+00
6371  0.8670184941E+34  0.1388801240E+14 -0.4649474772E+04  0.3441889585E-06  0.5933254450E+00  0.3866232757E+00
6372  0.8671008498E+34  0.1388899974E+14 -0.4652176700E+04  0.3441155515E-06  0.5933254450E+00  0.3866232757E+00
6373  0.8671831886E+34  0.1388998696E+14 -0.4654872908E+04  0.3440421746E-06  0.5933254450E+00  0.3866232757E+00
6374  0.8672655104E+34  0.1389097403E+14 -0.4657607296E+04  0.3439688318E-06  0.5933254450E+00  0.3866232757E+00
6375  0.8673478155E+34  0.1389196098E+14 -0.4660436909E+04  0.3438955296E-06  0.5933254450E+00  0.3866232757E+00
6376  0.8674301036E+34  0.1389294780E+14 -0.4662986190E+04  0.3438222410E-06  0.5933254450E+00  0.3866232757E+00
6377  0.8675123748E+34  0.1389393448E+14 -0.4664008400E+04  0.3437488373E-06  0.5933254450E+00  0.3866232757E+00
6378  0.8675946292E+34  0.1389492103E+14 -0.4663159266E+04  0.3436753260E-06  0.5933254450E+00  0.3866232757E+00
6379  0.8676768667E+34  0.1389590745E+14 -0.4662023566E+04  0.3436017367E-06  0.5933254450E+00  0.3866232757E+00
6380  0.8677590872E+34  0.1389689374E+14 -0.4638882226E+04  0.3435270531E-06  0.5933254450E+00  0.3866232757E+00
6381  0.8678412909E+34  0.1389787995E+14 -0.4374447805E+04  0.3434338209E-06  0.5933254450E+00  0.3866232757E+00
6382  0.8679234778E+34  0.1389886629E+14 -0.3347419822E+04  0.3432738682E-06  0.5933254450E+00  0.3866232757E+00
6383  0.8680056477E+34  0.1389985302E+14 -0.1193411335E+04  0.3430162648E-06  0.5933254450E+00  0.3866232757E+00
6384  0.8680878008E+34  0.1390084037E+14  0.1786440718E+04  0.3426827195E-06  0.5933254450E+00  0.3866232757E+00
6385  0.8681699369E+34  0.1390182831E+14  0.4635319156E+04  0.3423566295E-06  0.5933254450E+00  0.3866232757E+00
6386  0.8682520562E+34  0.1390281659E+14  0.6407533838E+04  0.3421215997E-06  0.5933254450E+00  0.3866232757E+00
6387  0.8683341586E+34  0.1390380489E+14  0.6969996193E+04  0.3419978440E-06  0.5933254450E+00  0.3866232757E+00
6388  0.8684162441E+34  0.1390479307E+14  0.7036641700E+04  0.3419162560E-06  0.5933254450E+00  0.3866232757E+00
6389  0.8684983128E+34  0.1390578115E+14  0.7125242284E+04  0.3418357312E-06  0.5933254450E+00  0.3866232757E+00
6390  0.8685803645E+34  0.1390676913E+14  0.7274970972E+04  0.3417474792E-06  0.5933254450E+00  0.3866232757E+00
6391  0.8686623994E+34  0.1390775706E+14  0.7478031993E+04  0.3416506209E-06  0.5933254450E+00  0.3866232757E+00
6392  0.8687444174E+34  0.1390874495E+14  0.7702031335E+04  0.3415419168E-06  0.5933254450E+00  0.3866232757E+00
6393  0.8688264185E+34  0.1390973289E+14  0.7916016354E+04  0.3414083370E-06  0.5933254450E+00  0.3866232757E+00
6394  0.8689084027E+34  0.1391072100E+14  0.8148143677E+04  0.3412274652E-06  0.5933254450E+00  0.3866232757E+00
6395  0.8689903700E+34  0.1391170951E+14  0.8419636329E+04  0.3409728782E-06  0.5933254450E+00  0.3866232757E+00
6396  0.8690723205E+34  0.1391269859E+14  0.8655082295E+04  0.3406598781E-06  0.5933254450E+00  0.3866232757E+00
6397  0.8691542540E+34  0.1391368824E+14  0.8766191859E+04  0.3403418326E-06  0.5933254450E+00  0.3866232757E+00
6398  0.8692361707E+34  0.1391467832E+14  0.8775481714E+04  0.3400764939E-06  0.5933254450E+00  0.3866232757E+00
6399  0.8693180705E+34  0.1391566860E+14  0.8776749554E+04  0.3398900153E-06  0.5933254450E+00  0.3866232757E+00
6400  0.8693999534E+34  0.1391665889E+14  0.8840943268E+04  0.3397652373E-06  0.5933254450E+00  0.3866232757E+00
6401  0.8694818194E+34  0.1391764909E+14  0.8968639692E+04  0.3396806165E-06  0.5933254450E+00  0.3866232757E+00
6402  0.8695636686E+34  0.1391863915E+14  0.9084994231E+04  0.3396109772E-06  0.5933254450E+00  0.3866232757E+00
6403  0.8696455008E+34  0.1391962906E+14  0.9158249110E+04  0.3395434176E-06  0.5933254450E+00  0.3866232757E+00
6404  0.8697273162E+34  0.1392061879E+14  0.9343300946E+04  0.3394843363E-06  0.5933254450E+00  0.3866232757E+00
6405  0.8698091147E+34  0.1392160832E+14  0.9568863394E+04  0.3394378951E-06  0.5933254450E+00  0.3866232757E+00
6406  0.8698908963E+34  0.1392259772E+14  0.9657100380E+04  0.3393628168E-06  0.5933254450E+00  0.3866232757E+00
6407  0.8699726610E+34  0.1392358723E+14  0.8691216390E+04  0.3392059238E-06  0.5933254450E+00  0.3866232757E+00
6408  0.8700544089E+34  0.1392457727E+14  0.6119720267E+04  0.3389061972E-06  0.5933254450E+00  0.3866232757E+00
6409  0.8701361398E+34  0.1392556795E+14  0.3065557370E+04  0.3385711328E-06  0.5933254450E+00  0.3866232757E+00
6410  0.8702178539E+34  0.1392655907E+14  0.7210784696E+03  0.3383009565E-06  0.5933254450E+00  0.3866232757E+00
6411  0.8702995511E+34  0.1392755036E+14 -0.4865409498E+03  0.3381275320E-06  0.5933254450E+00  0.3866232757E+00
6412  0.8703812314E+34  0.1392854159E+14 -0.8661002762E+03  0.3380257854E-06  0.5933254450E+00  0.3866232757E+00
6413  0.8704628948E+34  0.1392953271E+14 -0.9296408405E+03  0.3379491301E-06  0.5933254450E+00  0.3866232757E+00
6414  0.8705445413E+34  0.1393052369E+14 -0.9427736933E+03  0.3378762542E-06  0.5933254450E+00  0.3866232757E+00
6415  0.8706261710E+34  0.1393151454E+14 -0.9509451949E+03  0.3378037559E-06  0.5933254450E+00  0.3866232757E+00
6416  0.8707077837E+34  0.1393250526E+14 -0.9559875710E+03  0.3377312187E-06  0.5933254450E+00  0.3866232757E+00
6417  0.8707893796E+34  0.1393349584E+14 -0.9464291202E+03  0.3376581977E-06  0.5933254450E+00  0.3866232757E+00
6418  0.8708709586E+34  0.1393448633E+14 -0.7776332099E+03  0.3375732158E-06  0.5933254450E+00  0.3866232757E+00
6419  0.8709525207E+34  0.1393547686E+14 -0.8576694268E+02  0.3374430507E-06  0.5933254450E+00  0.3866232757E+00
6420  0.8710340660E+34  0.1393646761E+14  0.1384099244E+04  0.3372460123E-06  0.5933254450E+00  0.3866232757E+00
6421  0.8711155943E+34  0.1393745875E+14  0.3389392914E+04  0.3369997933E-06  0.5933254450E+00  0.3866232757E+00
6422  0.8711971058E+34  0.1393845021E+14  0.5141582587E+04  0.3367712021E-06  0.5933254450E+00  0.3866232757E+00
6423  0.8712786004E+34  0.1393944172E+14  0.5831440931E+04  0.3366379418E-06  0.5933254450E+00  0.3866232757E+00
6424  0.8713600781E+34  0.1394043309E+14  0.5781335935E+04  0.3365639917E-06  0.5933254450E+00  0.3866232757E+00
6425  0.8714415389E+34  0.1394142429E+14  0.5607128855E+04  0.3365100075E-06  0.5933254450E+00  0.3866232757E+00
6426  0.8715229828E+34  0.1394241530E+14  0.5422826080E+04  0.3364513515E-06  0.5933254450E+00  0.3866232757E+00
6427  0.8716044098E+34  0.1394340616E+14  0.5308986930E+04  0.3363878949E-06  0.5933254450E+00  0.3866232757E+00
6428  0.8716858200E+34  0.1394439687E+14  0.5182283778E+04  0.3363217419E-06  0.5933254450E+00  0.3866232757E+00
6429  0.8717672133E+34  0.1394538745E+14  0.5043955456E+04  0.3362468723E-06  0.5933254450E+00  0.3866232757E+00
6430  0.8718485897E+34  0.1394637798E+14  0.4943582657E+04  0.3361477380E-06  0.5933254450E+00  0.3866232757E+00
6431  0.8719299492E+34  0.1394736858E+14  0.4887381908E+04  0.3360042857E-06  0.5933254450E+00  0.3866232757E+00
6432  0.8720112918E+34  0.1394835942E+14  0.4835649730E+04  0.3358062458E-06  0.5933254450E+00  0.3866232757E+00
6433  0.8720926175E+34  0.1394935063E+14  0.4721430276E+04  0.3355642113E-06  0.5933254450E+00  0.3866232757E+00
6434  0.8721739264E+34  0.1395034221E+14  0.4524688153E+04  0.3353228013E-06  0.5933254450E+00  0.3866232757E+00
6435  0.8722552184E+34  0.1395133404E+14  0.4291814025E+04  0.3351192177E-06  0.5933254450E+00  0.3866232757E+00
6436  0.8723364935E+34  0.1395232598E+14  0.4064305188E+04  0.3349646995E-06  0.5933254450E+00  0.3866232757E+00
6437  0.8724177517E+34  0.1395331793E+14  0.3860995612E+04  0.3348458025E-06  0.5933254450E+00  0.3866232757E+00
6438  0.8724989930E+34  0.1395430982E+14  0.3670385984E+04  0.3347465137E-06  0.5933254450E+00  0.3866232757E+00
6439  0.8725802174E+34  0.1395530164E+14  0.3479127060E+04  0.3346551453E-06  0.5933254450E+00  0.3866232757E+00
6440  0.8726614250E+34  0.1395629337E+14  0.3322880543E+04  0.3345685025E-06  0.5933254450E+00  0.3866232757E+00
6441  0.8727426156E+34  0.1395728497E+14  0.3237660815E+04  0.3344915049E-06  0.5933254450E+00  0.3866232757E+00
6442  0.8728237894E+34  0.1395827646E+14  0.3208200850E+04  0.3344147292E-06  0.5933254450E+00  0.3866232757E+00
6443  0.8729049463E+34  0.1395926793E+14  0.2759960844E+04  0.3343039035E-06  0.5933254450E+00  0.3866232757E+00
6444  0.8729860863E+34  0.1396025964E+14  0.1355032916E+04  0.3341078380E-06  0.5933254450E+00  0.3866232757E+00
6445  0.8730672095E+34  0.1396125174E+14 -0.7206887666E+03  0.3338579256E-06  0.5933254450E+00  0.3866232757E+00
6446  0.8731483157E+34  0.1396224420E+14 -0.2717467721E+04  0.3336173691E-06  0.5933254450E+00  0.3866232757E+00
6447  0.8732294051E+34  0.1396323687E+14 -0.4060532436E+04  0.3334341153E-06  0.5933254450E+00  0.3866232757E+00
6448  0.8733104776E+34  0.1396422955E+14 -0.4667687883E+04  0.3333127478E-06  0.5933254450E+00  0.3866232757E+00
6449  0.8733915332E+34  0.1396522213E+14 -0.4825187802E+04  0.3332298402E-06  0.5933254450E+00  0.3866232757E+00
6450  0.8734725719E+34  0.1396621457E+14 -0.4845582823E+04  0.3331573727E-06  0.5933254450E+00  0.3866232757E+00
6451  0.8735535937E+34  0.1396720688E+14 -0.4849479682E+04  0.3330860166E-06  0.5933254450E+00  0.3866232757E+00
6452  0.8736345987E+34  0.1396819906E+14 -0.4850417907E+04  0.3330146010E-06  0.5933254450E+00  0.3866232757E+00
6453  0.8737155867E+34  0.1396919110E+14 -0.4850631017E+04  0.3329432767E-06  0.5933254450E+00  0.3866232757E+00
6454  0.8737965579E+34  0.1397018300E+14 -0.4835846808E+04  0.3328713438E-06  0.5933254450E+00  0.3866232757E+00
6455  0.8738775122E+34  0.1397117482E+14 -0.4611059959E+04  0.3327840223E-06  0.5933254450E+00  0.3866232757E+00
6456  0.8739584496E+34  0.1397216674E+14 -0.3637845187E+04  0.3326329527E-06  0.5933254450E+00  0.3866232757E+00
6457  0.8740393701E+34  0.1397315907E+14 -0.1469386160E+04  0.3323801530E-06  0.5933254450E+00  0.3866232757E+00
6458  0.8741202738E+34  0.1397415206E+14  0.1637213690E+04  0.3320433464E-06  0.5933254450E+00  0.3866232757E+00
6459  0.8742011605E+34  0.1397514568E+14  0.4578566514E+04  0.3317155180E-06  0.5933254450E+00  0.3866232757E+00
6460  0.8742820304E+34  0.1397613956E+14  0.6042943371E+04  0.3315120211E-06  0.5933254450E+00  0.3866232757E+00
6461  0.8743628834E+34  0.1397713334E+14  0.6177586867E+04  0.3314299275E-06  0.5933254450E+00  0.3866232757E+00
6462  0.8744437195E+34  0.1397812695E+14  0.6054943075E+04  0.3313665117E-06  0.5933254450E+00  0.3866232757E+00
6463  0.8745245387E+34  0.1397912042E+14  0.5971729677E+04  0.3313020175E-06  0.5933254450E+00  0.3866232757E+00
6464  0.8746053411E+34  0.1398011374E+14  0.5946705761E+04  0.3312319074E-06  0.5933254450E+00  0.3866232757E+00
6465  0.8746861265E+34  0.1398110694E+14  0.5905349460E+04  0.3311578745E-06  0.5933254450E+00  0.3866232757E+00
6466  0.8747668951E+34  0.1398210006E+14  0.5874678136E+04  0.3310689018E-06  0.5933254450E+00  0.3866232757E+00
6467  0.8748476468E+34  0.1398309319E+14  0.5895305325E+04  0.3309476355E-06  0.5933254450E+00  0.3866232757E+00
6468  0.8749283816E+34  0.1398408653E+14  0.5950389635E+04  0.3307614644E-06  0.5933254450E+00  0.3866232757E+00
6469  0.8750090995E+34  0.1398508030E+14  0.6030983455E+04  0.3305020157E-06  0.5933254450E+00  0.3866232757E+00
6470  0.8750898005E+34  0.1398607473E+14  0.6016661859E+04  0.3301687313E-06  0.5933254450E+00  0.3866232757E+00
6471  0.8751704847E+34  0.1398706977E+14  0.5864500429E+04  0.3298483997E-06  0.5933254450E+00  0.3866232757E+00
6472  0.8752511519E+34  0.1398806526E+14  0.5676381541E+04  0.3295843002E-06  0.5933254450E+00  0.3866232757E+00
6473  0.8753318023E+34  0.1398906096E+14  0.5481130643E+04  0.3293989079E-06  0.5933254450E+00  0.3866232757E+00
6474  0.8754124358E+34  0.1399005670E+14  0.5331853767E+04  0.3292685640E-06  0.5933254450E+00  0.3866232757E+00
6475  0.8754930524E+34  0.1399105239E+14  0.5207296631E+04  0.3291699499E-06  0.5933254450E+00  0.3866232757E+00
6476  0.8755736522E+34  0.1399204800E+14  0.5096426792E+04  0.3290839420E-06  0.5933254450E+00  0.3866232757E+00
6477  0.8756542350E+34  0.1399304348E+14  0.5022474020E+04  0.3290052064E-06  0.5933254450E+00  0.3866232757E+00
6478  0.8757348010E+34  0.1399403883E+14  0.4995103900E+04  0.3289352024E-06  0.5933254450E+00  0.3866232757E+00
6479  0.8758153501E+34  0.1399503406E+14  0.5050353934E+04  0.3288616975E-06  0.5933254450E+00  0.3866232757E+00
6480  0.8758958822E+34  0.1399602926E+14  0.4559493008E+04  0.3287515437E-06  0.5933254450E+00  0.3866232757E+00
6481  0.8759763976E+34  0.1399702488E+14  0.2538506448E+04  0.3285018332E-06  0.5933254450E+00  0.3866232757E+00
6482  0.8760568960E+34  0.1399802116E+14 -0.5925333828E+03  0.3281656123E-06  0.5933254450E+00  0.3866232757E+00
6483  0.8761373775E+34  0.1399901806E+14 -0.3581532757E+04  0.3278453085E-06  0.5933254450E+00  0.3866232757E+00
6484  0.8762178422E+34  0.1400001532E+14 -0.5547931733E+04  0.3276131422E-06  0.5933254450E+00  0.3866232757E+00
6485  0.8762982900E+34  0.1400101265E+14 -0.6406984558E+04  0.3274730633E-06  0.5933254450E+00  0.3866232757E+00
6486  0.8763787209E+34  0.1400200990E+14 -0.6616903381E+04  0.3273873922E-06  0.5933254450E+00  0.3866232757E+00
6487  0.8764591349E+34  0.1400300701E+14 -0.6641824785E+04  0.3273156059E-06  0.5933254450E+00  0.3866232757E+00
6488  0.8765395320E+34  0.1400400398E+14 -0.6647636954E+04  0.3272452948E-06  0.5933254450E+00  0.3866232757E+00
6489  0.8766199122E+34  0.1400500082E+14 -0.6651525716E+04  0.3271752002E-06  0.5933254450E+00  0.3866232757E+00
6490  0.8767002756E+34  0.1400599752E+14 -0.6653892324E+04  0.3271052601E-06  0.5933254450E+00  0.3866232757E+00
6491  0.8767806220E+34  0.1400699408E+14 -0.6655354467E+04  0.3270354240E-06  0.5933254450E+00  0.3866232757E+00
6492  0.8768609516E+34  0.1400799050E+14 -0.6656594429E+04  0.3269656351E-06  0.5933254450E+00  0.3866232757E+00
6493  0.8769412643E+34  0.1400898678E+14 -0.6657843949E+04  0.3268958746E-06  0.5933254450E+00  0.3866232757E+00
6494  0.8770215602E+34  0.1400998292E+14 -0.6659108209E+04  0.3268261423E-06  0.5933254450E+00  0.3866232757E+00
6495  0.8771018391E+34  0.1401097893E+14 -0.6660370739E+04  0.3267564395E-06  0.5933254450E+00  0.3866232757E+00
6496  0.8771821011E+34  0.1401197479E+14 -0.6661630075E+04  0.3266867665E-06  0.5933254450E+00  0.3866232757E+00
6497  0.8772623463E+34  0.1401297052E+14 -0.6662888110E+04  0.3266171230E-06  0.5933254450E+00  0.3866232757E+00
6498  0.8773425746E+34  0.1401396611E+14 -0.6664145359E+04  0.3265475090E-06  0.5933254450E+00  0.3866232757E+00
6499  0.8774227860E+34  0.1401496156E+14 -0.6665401725E+04  0.3264779245E-06  0.5933254450E+00  0.3866232757E+00
6500  0.8775029805E+34  0.1401595687E+14 -0.6666657124E+04  0.3264083694E-06  0.5933254450E+00  0.3866232757E+00
6501  0.8775831581E+34  0.1401695204E+14 -0.6667911549E+04  0.3263388438E-06  0.5933254450E+00  0.3866232757E+00
6502  0.8776633189E+34  0.1401794708E+14 -0.6669165027E+04  0.3262693477E-06  0.5933254450E+00  0.3866232757E+00
6503  0.8777434628E+34  0.1401894197E+14 -0.6670417561E+04  0.3261998809E-06  0.5933254450E+00  0.3866232757E+00
6504  0.8778235897E+34  0.1401993673E+14 -0.6671669151E+04  0.3261304436E-06  0.5933254450E+00  0.3866232757E+00
6505  0.8779036998E+34  0.1402093134E+14 -0.6672919780E+04  0.3260610357E-06  0.5933254450E+00  0.3866232757E+00
6506  0.8779837930E+34  0.1402192582E+14 -0.6674169460E+04  0.3259916572E-06  0.5933254450E+00  0.3866232757E+00
6507  0.8780638694E+34  0.1402292016E+14 -0.6675418196E+04  0.3259223081E-06  0.5933254450E+00  0.3866232757E+00
6508  0.8781439288E+34  0.1402391436E+14 -0.6676665988E+04  0.3258529883E-06  0.5933254450E+00  0.3866232757E+00
6509  0.8782239714E+34  0.1402490842E+14 -0.6677912831E+04  0.3257836979E-06  0.5933254450E+00  0.3866232757E+00
6510  0.8783039971E+34  0.1402590234E+14 -0.6679158711E+04  0.3257144369E-06  0.5933254450E+00  0.3866232757E+00
6511  0.8783840058E+34  0.1402689612E+14 -0.6680403643E+04  0.3256452052E-06  0.5933254450E+00  0.3866232757E+00
6512  0.8784639978E+34  0.1402788976E+14 -0.6681647638E+04  0.3255760027E-06  0.5933254450E+00  0.3866232757E+00
6513  0.8785439728E+34  0.1402888326E+14 -0.6682890702E+04  0.3255068296E-06  0.5933254450E+00  0.3866232757E+00
6514  0.8786239309E+34  0.1402987662E+14 -0.6684132807E+04  0.3254376858E-06  0.5933254450E+00  0.3866232757E+00
6515  0.8787038722E+34  0.1403086985E+14 -0.6685373928E+04  0.3253685713E-06  0.5933254450E+00  0.3866232757E+00
6516  0.8787837966E+34  0.1403186293E+14 -0.6686614198E+04  0.3252994861E-06  0.5933254450E+00  0.3866232757E+00
6517  0.8788637040E+34  0.1403285588E+14 -0.6687853967E+04  0.3252304301E-06  0.5933254450E+00  0.3866232757E+00
6518  0.8789435946E+34  0.1403384868E+14 -0.6689092238E+04  0.3251614034E-06  0.5933254450E+00  0.3866232757E+00
6519  0.8790234684E+34  0.1403484135E+14 -0.6690324948E+04  0.3250924054E-06  0.5933254450E+00  0.3866232757E+00
6520  0.8791033252E+34  0.1403583387E+14 -0.6691556390E+04  0.3250234366E-06  0.5933254450E+00  0.3866232757E+00
6521  0.8791831652E+34  0.1403682626E+14 -0.6692826665E+04  0.3249545003E-06  0.5933254450E+00  0.3866232757E+00
6522  0.8792629882E+34  0.1403781851E+14 -0.6694144497E+04  0.3248855982E-06  0.5933254450E+00  0.3866232757E+00
6523  0.8793427944E+34  0.1403881061E+14 -0.6695151801E+04  0.3248167034E-06  0.5933254450E+00  0.3866232757E+00
6524  0.8794225837E+34  0.1403980258E+14 -0.6695187323E+04  0.3247477536E-06  0.5933254450E+00  0.3866232757E+00
6525  0.8795023561E+34  0.1404079441E+14 -0.6693542220E+04  0.3246786941E-06  0.5933254450E+00  0.3866232757E+00
6526  0.8795821117E+34  0.1404178610E+14 -0.6691317276E+04  0.3246095847E-06  0.5933254450E+00  0.3866232757E+00
6527  0.8796618503E+34  0.1404277765E+14 -0.6680540751E+04  0.3245400886E-06  0.5933254450E+00  0.3866232757E+00
6528  0.8797415721E+34  0.1404376910E+14 -0.6494784003E+04  0.3244585098E-06  0.5933254450E+00  0.3866232757E+00
6529  0.8798212770E+34  0.1404476063E+14 -0.5613251902E+04  0.3243190301E-06  0.5933254450E+00  0.3866232757E+00
6530  0.8799009650E+34  0.1404575254E+14 -0.3528393771E+04  0.3240790726E-06  0.5933254450E+00  0.3866232757E+00
